wallet_id,aggregated_lp_score,num_deposits,num_withdrawals,avg_holding_days,min_holding_days,max_holding_days,liquidity_percent_remaining,retained_liquidity,lp_volatility_stddev,dust_deposit_count,dust_deposit_volume,total_deposit_all_time,total_withdraw_all_time
0x3ea2c9bad429589c94cc4ee3786fb04f0391c3f2,62.1,4.0,2.0,0.0,0.0,0.0,0.0,-0.406949,0.0,2.0,0.331212,0.0,0.406949
0x3e5841b60324a933da5a6550cba6a60851857831,67.85,6.0,3.0,0.0,0.0,0.0,0.0,-5.649563,0.0,3.0,5.215013,0.0,5.649563
0x3f9d386eeb91304ab65899b567ee8756d3298d40,79.35,8.0,4.0,0.0,0.0,0.0,0.0,-5.704696,0.0,4.0,5.701937,0.0,5.704696
0x3f41d14204daee06d8e087c9a07f9b36f498d74a,64.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.784861,0.0,0.0
0x400969f35416cafb4905bb81663d22aba253b2a7,50.6,4.0,1.0,0.0,0.0,0.0,0.0,-2.14197,0.0,2.0,2.155777,0.0,2.14197
0x40a02c80c89186f5e56a7273e92e7163d57cbf5b,326.6,2.0,1.0,1.078703704,1.078703704,1.078703704,0.0,-0.57731,0.0,0.0,0.0,1012.946807,1013.524117
0x40db0ca61d1653c665da0c5bcab0c880510fa625,501.4,14.0,8.0,141.6145034,0.784513889,340.5472209,0.0,-78.76777379,24076.9449,0.0,0.0,188358.6323,188437.4
0x3f119cef08480751c47a6f59af1ad2f90b319d44,115.0,2.0,1.0,0.0,0.0,0.0,0.0,-9.030369,0.0,1.0,12.84863509,0.0,9.030369
0x3f3a1aa0585010b73335790992c50ce7c44dd1a4,75.9,6.0,2.0,0.0,0.0,0.0,0.0,-75.139779,0.0,3.0,75.030895,0.0,75.139779
0x40343dfbb2306ad66819f16381ab9195013bb7db,431.25,2.0,1.0,2.837256944,2.837256944,2.837256944,0.0,-0.136214,0.0,0.0,0.0,5747.011443,5747.147657
0x40cee3baeda06b60881ad7e687994fe2797d8b2a,115.0,4.0,3.0,0.0,0.0,0.0,0.0,-734.90387271,0.0,2.0,110.04401253,0.0,734.90387271
0x40cfa33517c7ae2a3352595092d6ca744f43e00e,52.9,6.0,3.0,0.0,0.0,0.0,0.0,-8.325914,0.0,3.0,4.790237739,0.0,8.325914
0x3f85ac6e64708d386a49ff25856333895fc543c1,62.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.569392,0.0,0.0
0x4145b8a9b596981cafe78c20bf7a18466686a88d,400.2,2.0,1.0,0.744386574,0.744386574,0.744386574,0.0,-24.530349,0.0,0.0,0.0,131243.1748,131267.7052
0x4127b2d364a8b1a10afda5d63c95253ce336c09b,83.95,6.0,3.0,0.0,0.0,0.0,0.0,-18.139527,0.0,3.0,17.969966,0.0,18.139527
0x41e260e8f07615418968c5fc7d10e277cf7eab56,49.45,7.0,1.0,0.0,0.0,0.0,0.0,-2.278794,0.0,4.0,22.60567251,0.0,2.278794
0x412e0c53654f79740bf0abf6b0dcbed7c4ac326f,374.9,2.0,1.0,19.480625,19.480625,19.480625,0.0,-0.163441,0.0,0.0,0.0,142.482549,142.64599
0x41c0921291ef16ff4b21405ae87f0f314ee277f7,50.6,6.0,2.0,0.0,0.0,0.0,0.0,-1.562751,0.0,3.0,1.766117,0.0,1.562751
0x40409954cb878a6384ec099e65106ad17b80fced,48.3,8.0,1.0,0.0,0.0,0.0,0.0,-1.151106,0.0,4.0,1.204848914,0.0,1.151106
0x41b9c24d17d1500ff0a103ab0be52fd3ba176fb0,266.8,2.0,1.0,0.001365741,0.001365741,0.001365741,1.71467e-05,0.009205,0.0,0.0,0.0,536.839337,536.830132
0x40dca7ebd64184e643fe629898574f0c1bde5f82,366.85,2.0,1.0,14.67416667,14.67416667,14.67416667,0.0,-0.067226,0.0,0.0,0.0,104.672761,104.739987
0x4194d95a290d9b32f8e0b67319a3265eece533a9,517.5,2.0,1.0,1125.040801,1125.040801,1125.040801,0.0,-22328.82751,0.0,0.0,0.0,6765.682236,29094.50975
0x41ae60b28a92e749b9a77145cc4eab88735aa9af,350.75,2.0,1.0,2.770104167,2.770104167,2.770104167,0.0,-0.053541,0.0,0.0,0.0,978.38796,978.441501
0x42447c26b45328515fafee1e87242cdf2f3753c0,63.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.622945,0.0,0.0
0x420d9ea56707924a981e7a990a23b9ab7715d8a3,423.2,368.0,57.0,149.8745165,0.000694444,280.3208972,0.0,-948.974408,10318.96492,59.0,861.2785367,974401.94,975350.9144
0x431b5ddb0ace97ebc3d936403ea25831bad832b6,85.1,7.0,3.0,0.0,0.0,0.0,0.0,-9.870126,0.0,4.0,9.834361,0.0,9.870126
0x42e84c5ec649e439f86e1e705a30e5c559f4a279,322.0,2.0,1.0,0.826354167,0.826354167,0.826354167,0.0,-0.029137,0.0,0.0,0.0,1002.900415,1002.929552
0x42ed2419a94d7a407762eb0e4aa1ac008e06d455,397.9,2.0,1.0,0.586805556,0.586805556,0.586805556,0.0,-2.775479,0.0,0.0,0.0,12737.63744,12740.41292
0x41ec28eceb137789032b2b505a57c1da829934cd,48.3,6.0,1.0,0.0,0.0,0.0,0.0,-1.168012,0.0,3.0,1.206662,0.0,1.168012
0x425d040b3bac41ca49c980dace7a4e332afe2049,95.45,8.0,2.0,0.0,0.0,0.0,0.0,-5.674531,0.0,4.0,5.716751,0.0,5.674531
0x42da4a02be6dc0b41c51dc53cde2c5a89d82e23d,357.65,2.0,1.0,8.879340278,8.879340278,8.879340278,0.0,-1.788911,0.0,0.0,0.0,988.38647,990.175381
0x423f34958977288b33607ee8a2d6556c0b78231c,98.9,6.0,5.0,0.0,0.0,0.0,0.0,-3.431387,0.0,3.0,3.355712,0.0,3.431387
0x42702a9c8806540db5fe788da8c05a4e1204504b,63.25,4.0,2.0,0.0,0.0,0.0,0.0,-2.407032,0.0,2.0,2.361388,0.0,2.407032
0x42a49dcf7902c6b7938a00cdbe62a112a2b539e8,557.75,114.0,144.0,37.51246159,0.01650463,989.7620246,0.0,-17590744.27,5300865.165,0.0,0.0,32511212.25,50101956.52
0x43a088f1e38cc8e872c731bac9e10f98231efcad,472.65,11.0,6.0,20.98561343,12.95951389,29.01171296,0.0,-121.8324553,584.1370073,4.0,120.2736915,2087.150598,2208.983054
0x4373c57d71fea2bccbb05c7a9587037a2bb5b7eb,66.7,6.0,1.0,0.0,0.0,0.0,0.0,-2.597659,0.0,3.0,4.687975724,0.0,2.597659
0x437ad8a22ceed33cbc4e661f8ef33d57a390d287,56.35,6.0,2.0,0.0,0.0,0.0,0.0,-2.907227,0.0,3.0,2.90916197,0.0,2.907227
0x43aac95e8dde01e4857fcea64964fc3b45c1a14f,58.65,6.0,1.0,0.0,0.0,0.0,0.0,-4.120426,0.0,3.0,4.141963,0.0,4.120426
0x437f40efdddfd6c63c90504d3df97f9c8326d25a,62.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.619826,0.0,0.0
0x439728acd5c60ba6bb5ec0e229d53409365b74a0,70.15,5.0,2.0,0.0,0.0,0.0,0.0,-4.134386,0.0,3.0,3.234232,0.0,4.134386
0x4375d0f12b4ab2d59d10f3d2942cd0a30dd665e7,313.95,2.0,1.0,0.025856481,0.025856481,0.025856481,0.0,-0.032262556,0.0,0.0,0.0,692.5266886,692.5589512
0x44c4b47a97639257a008ed6fe204d47461b45b86,57.5,5.0,1.0,0.0,0.0,0.0,0.0,-2.141548,0.0,3.0,2.160506,0.0,2.141548
0x4490733683999ce2c03a1345f3fd4a0fb0aadb73,62.1,4.0,3.0,0.0,0.0,0.0,0.0,-0.753217,0.0,2.0,0.561185,0.0,0.753217
0x44bb5d95b61c62250a353cf4824a13f679bf4d58,366.85,2.0,1.0,14.26797454,14.26797454,14.26797454,0.0,-0.312546,0.0,0.0,0.0,103.365892,103.678438
0x43f2a3146a375680ba8629add81ba7ced83b5b69,325.45,2.0,1.0,1.027638889,1.027638889,1.027638889,0.0,-0.019134,0.0,0.0,0.0,1019.216456,1019.23559
0x44aac0e772c98064df399031de1296b0f33a9ff6,64.4,6.0,1.0,0.0,0.0,0.0,0.0,-7.852721,0.0,3.0,7.896141,0.0,7.852721
0x444ab01a83849151f762cbb6e0bb421f7a42da01,109.25,11.0,1.0,0.0,0.0,0.0,0.0,-2.297042,0.0,6.0,3.762448,0.0,2.297042
0x44bce1d465a35022b666173cd27628a5efa40461,92.0,8.0,4.0,0.0,0.0,0.0,0.0,-7.534201,0.0,4.0,7.388399,0.0,7.534201
0x44821e910e6b53b6c9a416abad4ec40e35463dec,69.0,8.0,3.0,0.0,0.0,0.0,0.0,-2.320019,0.0,4.0,16.70609714,0.0,2.320019
0x45fcbd5e794a5c33325f5f3e26c55dee6745dac6,317.4,4.0,1.0,0.579965278,0.579965278,0.579965278,0.0,-0.006193,0.0,1.0,3.954689661,1097.181058,1097.187251
0x45e5bdb64af009a5792b650bf5bd110665500da3,408.25,2.0,1.0,1.148611111,1.148611111,1.148611111,0.0,-96.337587,0.0,0.0,0.0,398721.5037,398817.8413
0x45130524602c53d8824c035579d5295bd73c2522,64.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.197603,0.0,0.0
0x4552a12bb3fe51ddae14a000e1d04dff7b1f89bb,326.6,2.0,1.0,1.100069444,1.100069444,1.100069444,0.0,-0.032792,0.0,0.0,0.0,1012.777877,1012.810669
0x468223c28633c429f0b0997ccd00359398fa12f6,309.35,2.0,1.0,0.154606481,0.154606481,0.154606481,0.0,-0.083061,0.0,0.0,0.0,1007.675301,1007.758362
0x4666124ab6b5e944f49543b892b1f629c2ea2e6a,348.45,2.0,1.0,2.275694444,2.275694444,2.275694444,0.0,-0.038356,0.0,0.0,0.0,149.936368,149.974724
0x46b830bf2c258f5a7db64eb9a96706a91132715e,639.4,8.0,5.0,115.1199769,115.1199769,115.1199769,0.0,-2.553936,0.0,3.0,2.543163,102.21133,104.765266
0x465050115c77566c87344b740a40095444bc0205,62.1,6.0,3.0,0.0,0.0,0.0,0.0,-6.306453,0.0,3.0,6.301183,0.0,6.306453
0x46e9a922a67541b5cc0243319ce70725279e2119,489.9,10.0,10.0,5.829945023,0.820150463,12.07702546,0.0,-88.71222294,1040.716421,1.0,37.88529629,5034.732871,5123.445094
0x473679eff1e01a3961c9ff4dc44041c2351ae99f,363.4,2.0,1.0,12.28199074,12.28199074,12.28199074,0.0,-0.097062,0.0,0.0,0.0,172.844291,172.941353
0x46915d37734f168b20854ea087ac2d9122019c55,51.75,7.0,2.0,0.0,0.0,0.0,0.0,-8.769406,0.0,4.0,8.733677,0.0,8.769406
0x46873b7e24b53e85c5db91eff82dcae8d0a9ed82,315.1,2.0,2.0,0.491631944,0.491631944,0.491631944,0.0,-0.708493,0.0,0.0,0.0,2300.717568,2301.426061
0x47d574e85df71a059ec442cad8dee2224f58b0d8,380.65,2.0,1.0,23.11569444,23.11569444,23.11569444,0.0,-0.604993,0.0,0.0,0.0,994.092797,994.69779
0x4796ebbf81fcc031bd53190c087e5b0bcecd14ad,64.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.094504,0.0,0.0
0x48ec1fdf7d47fe7a96d8d0f3f505c3f81a092a03,48.3,4.0,1.0,0.0,0.0,0.0,0.0,-2.189379,0.0,2.0,2.206591,0.0,2.189379
0x483a2ec952026a11fd5f9084fe169cf47dd30012,51.75,5.0,2.0,0.0,0.0,0.0,0.0,-2.497791,0.0,3.0,2.484335,0.0,2.497791
0x48fd32b6665bf1dbd071f051c586068f8f47e787,271.4,2.0,1.0,0.000856481,0.000856481,0.000856481,0.0,-0.042117121,0.0,0.0,0.0,249.3560633,249.3981805
0x485e62dbadae7cccb5da1082c48b833af989d7f6,365.7,2.0,1.0,14.21935185,14.21935185,14.21935185,0.0,-0.333683,0.0,0.0,0.0,106.441363,106.775046
0x4815366bb6f74796173c8bea057b5919810138a6,69.0,5.0,3.0,0.0,0.0,0.0,0.0,-9.211009,0.0,3.0,7.672302,0.0,9.211009
0x479dfdcd59e226692176384ec7583dc38ff3f605,64.4,7.0,3.0,0.0,0.0,0.0,0.0,-4.744598,0.0,4.0,4.741667,0.0,4.744598
0x47add99a2817612b992ac096c37e16412c1b20ff,81.65,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.402413845,0.0,0.0
0x481787bba8c56f801db8bdb336844b771c011246,46.0,4.0,2.0,0.0,0.0,0.0,0.0,-4.724306,0.0,2.0,2.309916,0.0,4.724306
0x48386a6e3528a9aaff7591b320afdc7bab527669,65.55,9.0,1.0,0.0,0.0,0.0,0.0,-2.022784,0.0,6.0,2.065218,0.0,2.022784
0x48150b02d91a73326d80f6ef73dc78fab3626325,46.0,8.0,1.0,0.0,0.0,0.0,0.0,-1.149843,0.0,4.0,1.202909122,0.0,1.149843
0x47d150a76ed636fb42f6a974b60a5d85ccbdd9f0,52.9,7.0,3.0,0.0,0.0,0.0,0.0,-6.250082,0.0,4.0,7.066698801,0.0,6.250082
0x487c8ff9540fe8e7a36f45055eb2dbb72d6ce85e,56.35,8.0,6.0,0.0,0.0,0.0,0.0,-11.455959,0.0,5.0,11.455432,0.0,11.455959
0x488f8b646d85a11fcad2c2de0970c10e444ee353,672.75,2.0,2.0,329.2332986,329.2332986,329.2332986,0.0,-113.915681,0.0,0.0,0.0,5994.757678,6108.673359
0x489d69939b4aca357f630055e351a81f1fbb7fb6,64.4,10.0,1.0,0.0,0.0,0.0,0.0,-8.451294,0.0,6.0,9.666383082,0.0,8.451294
0x49b3d93d811d33798401be37677e523bdbbe1708,69.0,6.0,1.0,0.0,0.0,0.0,0.0,-2.063236,0.0,3.0,3.208095,0.0,2.063236
0x4899c161bf167bd234e55cef0810e38386e546ba,65.55,9.0,2.0,0.0,0.0,0.0,0.0,-3.198135,0.0,5.0,3.257285045,0.0,3.198135
0x4a04b76f5ac446541a8d10b776b52947fa8bc6e8,64.4,6.0,1.0,0.0,0.0,0.0,0.0,-2.526558,0.0,3.0,2.530767,0.0,2.526558
0x49c37412af410ec13ca168432c9f45c5fe71ec77,372.6,6.0,2.0,2.22697338,0.024166667,4.429780093,0.0,-13.497793,0.0,1.0,12.0,388.157641,401.655434
0x48a0096b26fe285138b294afe0eb1dd705071dca,52.9,8.0,1.0,0.0,0.0,0.0,0.0,-0.019507,0.0,4.0,2.145332522,0.0,0.019507
0x49519579d9d7f1e782daff0d1139c6f6c7b51235,440.45,2.0,1.0,10.96553241,10.96553241,10.96553241,0.0,-19.799955,0.0,0.0,0.0,81401.64535,81421.44531
0x49a2a3eeee2eaaa86458c0c07254a73b3ef9ff50,67.85,6.0,2.0,0.0,0.0,0.0,0.0,-2.937514,0.0,3.0,2.968907,0.0,2.937514
0x49cf3b17ac809a40a77012b00d0417b057ad5d1d,568.1,36.0,11.0,91.47183109,0.03912037,285.5411723,0.0,-47.34127752,0.0,9.0,52.45160827,247969.4094,248016.7506
0x49d092c4b147681f641828c7532d106d3548d0d7,48.3,4.0,1.0,0.0,0.0,0.0,0.0,-1.270699,0.0,2.0,1.48182,0.0,1.270699
0x499a7fcf0d72d8d16c4df3df62dfdf07c09f6802,60.95,4.0,2.0,0.0,0.0,0.0,0.0,-96.532898,0.0,2.0,95.786347,0.0,96.532898
0x49a5ec7df5270ad8f9f1f19bccbfdd40e90d6a74,69.0,9.0,6.0,0.0,0.0,0.0,0.0,-10.544307,0.0,6.0,10.543872,0.0,10.544307
0x4ab282bc54d0feb1713d7ba885b574dd377134b1,319.7,2.0,1.0,0.703171296,0.703171296,0.703171296,0.0,-0.031385,0.0,0.0,0.0,1012.534868,1012.566253
0x4a36b1f76c78513c93c404db3012a7a16f14b4ed,48.3,8.0,1.0,0.0,0.0,0.0,0.0,-1.165204,0.0,4.0,1.22025800075,0.0,1.165204
0x496ba1155ca37fe54fa0d7ca359d3216a7086df9,327.75,2.0,1.0,1.16619213,1.16619213,1.16619213,0.0,-0.063076,0.0,0.0,0.0,266.538895,266.601971
0x4a218ae76b2cd4e4345e6d4acc8809962a92e9c2,48.3,4.0,1.0,0.0,0.0,0.0,0.0,-2.113493,0.0,2.0,2.121893,0.0,2.113493
0x4940b1a2461f7ab7b7b04df6580e30b052b7f167,64.4,13.0,4.0,0.0,0.0,0.0,0.0,-18.129714715,0.0,9.0,19.285953131,0.0,18.129714715
0x49a6e352109493d4b557d45ea3eb9e53db3f445c,432.4,4.0,1.0,3.938854167,3.938854167,3.938854167,0.0,-63.714741,0.0,1.0,62.174641,11106.8082,11170.52294
0x4a24fd841e74c28309bca5730b40679e18c5fca0,496.8,4.0,5.0,133.3765104,106.9266088,159.826412,0.0,-42.830518,1628.466103,0.0,0.0,8699.600555,8742.431073
0x49fea5e1cd10750e1500eebd52ebe9d21b7f0e04,65.55,5.0,1.0,0.0,0.0,0.0,0.0,-2.320883,0.0,3.0,2.324444,0.0,2.320883
0x4b4aecb49913a1193dcdef171df0b9beef52ecd3,64.4,6.0,1.0,0.0,0.0,0.0,0.0,-8.564003,0.0,3.0,8.566056,0.0,8.564003
0x4b0163c213f02be6f954e1ae1122d1dd7cb8ed8c,46.0,8.0,1.0,0.0,0.0,0.0,0.0,-1.149934,0.0,4.0,1.202985674,0.0,1.149934
0x4af7976f1e637e04b5d970710088fdd0a1d39db5,69.0,6.0,2.0,0.0,0.0,0.0,0.0,-2.446655,0.0,3.0,2.44471,0.0,2.446655
0x4aade9ef175a61e008473ee8965eb6754f41c213,62.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.363888,0.0,0.0
0x4b3ccc5fde94209fb2587305bb281ac2649c0aa2,405.95,4.0,3.0,5.625416667,5.625416667,5.625416667,0.0,-18.30091849,0.0,1.0,15.28885613,29994.71362,30013.01454
0x4aeb554b149725e6255644913d1f50ea575d9a19,307.05,2.0,1.0,0.027083333,0.027083333,0.027083333,0.0,-0.000121,0.0,0.0,0.0,194.793785,194.793906
0x4bfd8ef76f883b04b2ce6d66f4ba0fca7237832e,50.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.482433,0.0,0.0
0x4c4562d95fac224b91d3a042e210fc77319752c1,48.3,8.0,1.0,0.0,0.0,0.0,0.0,-1.153177,0.0,4.0,1.20715032,0.0,1.153177
0x4a99de0cdc9aee409d7319b83f5c04a223a16db4,339.25,2.0,2.0,1.760208333,1.760208333,1.760208333,0.0,-0.771806,0.0,0.0,0.0,2028.276668,2029.048474
0x4ac02c4b877fcdb7c252d2dbee817dcff2587cd9,437.0,616.0,165.0,91.55391187,0.002256944,245.4514383,0.0,-1579.561045,5077.666124,39.0,1430.048522,1483242.597,1484822.158
0x4a4a35237642080feee0f292061a711967844a06,699.2,4.0,0.0,292.2911093,292.2891996,292.293019,1.0,2692.790054,0.0,0.0,0.0,2692.790054,0.0
0x4bc322608f1cdf67701b52a0c8b3434bd4bd01e5,332.35,4.0,4.0,185.8007581,14.63667824,356.964838,0.0,-5812.200049,2334.481822,0.0,0.0,679.909431,6492.10948
0x4d30a2022151d9c81ad51608a750c8f568614ea3,73.6,10.0,5.0,0.0,0.0,0.0,0.0,-15.946403,0.0,5.0,15.946099,0.0,15.946403
0x4bcc7c54e4e8e9a563b92272a51bbfb5d233de32,642.85,24.0,19.0,251.4082676,1.961793981,1151.984824,0.699517488,37848.83053,10263.00729,1.0,40.138577,54107.05402,16258.22349
0x4bd7c651bbca9c999960b5c1911e965aa03b8dec,269.1,4.0,3.0,497.7074882,19.27356481,976.1414115,0.0,-3.467995,1261.387352,0.0,0.0,3923.561054,3927.029049
0x4c0929fd5200bf516c968768b17051809127bb33,115.0,2.0,3.0,0.0,0.0,0.0,0.0,-1125.01103437,0.0,1.0,56.79753407,0.0,1125.01103437
0x4bdec882d0446797665bf116801ee0af2e6e8816,62.1,8.0,2.0,0.0,0.0,0.0,0.0,-3.32167,0.0,4.0,3.508158132,0.0,3.32167
0x4b8f9511ce9ece9ad116777d8c92589df77191f6,466.9,106.0,38.0,91.70524882,0.083275463,272.0251279,0.0,-479.7276577,77783.37441,1.0,3.656187975,4669824.231,4670303.959
0x4d6250ec65ba94ab654c6f01206e05935da7e85c,433.55,2.0,1.0,4.739976852,4.739976852,4.739976852,0.0,-4.579067,0.0,0.0,0.0,9752.057131,9756.636198
0x4d34192f6188d74e7930ba0ed8798f2a1beddbb1,48.3,8.0,2.0,0.0,0.0,0.0,0.0,-1.173456,0.0,4.0,1.215247074,0.0,1.173456
0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,62.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.569313,0.0,0.0
0x4d0f4cf367568903b5f023809dfe9eb15b5a8e20,81.65,9.0,1.0,0.0,0.0,0.0,0.0,-1.149944,0.0,5.0,2.356972,0.0,1.149944
0x4d39c2499fac8ebb24d3b6b8a2c9729ff12ec850,73.6,8.0,1.0,0.0,0.0,0.0,0.0,-7.400417,0.0,4.0,7.401259,0.0,7.400417
0x4be01f268352e0a161bbebd8862855822a8b6a77,64.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.034728,0.0,0.0
0x4d0db40279397f3feb243b8f2bf5afd1641b19e5,318.55,5.0,2.0,0.684305556,0.684305556,0.684305556,6.06e-09,-80.14855974000001,0.0,2.0,79.97023315,330.016899,410.16545873999996
0x4cbf3c2ee8da0b1d7336bef8c2d93569a2fcbfee,362.25,2.0,2.0,11.82748843,11.82748843,11.82748843,0.0,-1.17656,0.0,0.0,0.0,418.847972,420.024532
0x4d8c02df21b8405af08e8b1c336be91858c0b3f1,394.45,2.0,1.0,2.174386574,2.174386574,2.174386574,0.001659535,1.658213609,0.0,0.0,0.0,999.203652,997.5454384
0x4d29936bf76e993d6150c1c80ff92905ed06047d,446.2,12.0,14.0,5.651041667,1.006412037,13.56387731,0.000162513,69.39317878,34909.22365,0.0,0.0,427002.0956,426932.7024
0x4cf1b1cad8d4df490336ecb1325de6b374e19e79,442.75,152.0,42.0,188.6038186,0.000347222,272.2586365,4.65755e-05,141.9878596,51751.37325,8.0,36.63499918,3048551.455,3048409.467
0x4cb6b5f4e1e282a95ff8c87f6063be116d5e3a32,391.0,18.0,11.0,2.291369599,0.431875,4.745648148,0.0,-225.574205,25838.00732,0.0,0.0,719669.8709,719895.4451
0x4e6e38d74ce31736729d9717a1a97e46b4acd214,340.4,4.0,1.0,1.866435185,1.866435185,1.866435185,0.0,-32.125904,0.0,1.0,32.163748,987.56374,1019.689644
0x4e457011b6e337efa743f2bdbc557bf8b37adadb,52.9,8.0,1.0,0.0,0.0,0.0,0.0,-1.155652,0.0,4.0,1.208903914,0.0,1.155652
0x4f323adffd685402e173b0b4f1b3c0f46db1b843,415.15,2.0,2.0,10.58253472,10.58253472,10.58253472,0.000621178,17.38087735,0.0,0.0,0.0,27980.50348,27963.1226
0x4de6fc0d213d0f58294786dfb9a4e52efc0fc977,65.55,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.377423,0.0,0.0
0x4f4b9492392b88a1d21611575b732428a1bedea6,322.0,4.0,2.0,8.917841435,3.956354167,13.8793287,0.000105124,1.757318835,985.5673205,0.0,0.0,16716.59468,16714.83736
0x4f537e2650d1f4d31d5210a7713116586949ce4d,334.65,2.0,1.0,1.55162037,1.55162037,1.55162037,0.0,-0.03454,0.0,0.0,0.0,1147.556146,1147.590686
0x4f1b2ca33f9f24e36f1a7dcb8f85a49aea15dbdf,265.65,2.0,1.0,0.000810185,0.000810185,0.000810185,0.0,-2.3e-05,0.0,0.0,0.0,168.051288,168.051311
0x4e97ee034196fadcac26f0bc77d6a5ec2334c2a1,547.4,248.0,180.0,239.0003295,0.001446759,421.738067,0.0,-3403.836661,9168.417035,54.0,2389.141415,201996.5747,205400.4113
0x4e7902dc2268fdb5798a59110267d24167aff164,48.3,6.0,2.0,0.0,0.0,0.0,0.0,-2.549883,0.0,3.0,4.553521,0.0,2.549883
0x4f6b4e995bb35956a0d8d1e2a40f803cec20d7dc,77.05,7.0,4.0,0.0,0.0,0.0,0.0,-4.470603,0.0,4.0,4.468427,0.0,4.470603
0x4e8063b2bff2b4df82dd0d0867292687cdac1a0f,296.7,4.0,2.0,1.334791667,1.334791667,1.334791667,0.0,-13.571169,1132.641074,1.0,13.508915,2265.233557,2278.804726
0x4df37cc3c48ec3eb689c8bf0d91249ce2506f73b,442.75,2.0,1.0,11.96068287,11.96068287,11.96068287,0.0,-5.046981,0.0,0.0,0.0,8368.196659,8373.24364
0x4fde2dae3487a60f8ea9e03550635eae06352d89,418.6,6.0,4.0,369.3809508,50.9471875,978.2840909,0.0,-3.386742,197.1601879,0.0,0.0,961.025696,964.412438
0x4fecce1be339db44a4fd36f2fef18c6401ac2f8b,568.1,4.0,2.0,70.78541667,70.78541667,70.78541667,0.0,-2.481288,0.0,1.0,2.194575,503.582273,506.063561
0x501dd0b5b101aebbef34ffa2e8802a40586df886,60.95,4.0,1.0,0.0,0.0,0.0,0.0,-2.286852,0.0,2.0,2.269562,0.0,2.286852
0x506685ad6e1d208d37547fd8d10a9124444251ac,63.25,5.0,2.0,0.0,0.0,0.0,0.0,-4.705799,0.0,3.0,4.874607,0.0,4.705799
0x507e8725385d53e8d553456d035192791bcea990,67.85,6.0,3.0,0.0,0.0,0.0,0.0,-3.130641,0.0,3.0,3.122468,0.0,3.130641
0x4fbf6dc7b6b8e75c9a4cc3658543cfd9cf9e0a9d,500.25,6.0,5.0,230.891412,230.891412,230.891412,0.0,-733.376583,12956.89307,2.0,89.560898,39063.06188,39796.43846
0x4f0ed477fc6374246b726c22945edce476c9fd1f,389.85,4.0,8.0,547.5890956,34.38550926,1060.792682,0.0,-6.281557,932.726829,0.0,0.0,4335.598005,4341.879562
0x503612b9914f1c74618d30ea167d58a55d132335,59.8,6.0,1.0,0.0,0.0,0.0,0.0,-5.087644,0.0,3.0,5.275007,0.0,5.087644
0x5063c11234c7ee61725a666cf4d0b00b32a6cc0c,457.7,2.0,1.0,21.55321759,21.55321759,21.55321759,0.0,-32.760119,0.0,0.0,0.0,55224.95087,55257.71099
0x507832c92ade971b9a2880427353c6ce6d0ffe53,63.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.216119,0.0,0.0
0x4fa9e659df8333e5c4f7901c2a5efb867c2e9053,64.4,7.0,2.0,0.0,0.0,0.0,0.0,-3.534753,0.0,4.0,3.557763,0.0,3.534753
0x50555829b2c145c8f7feb50473e42fd165c42807,481.85,7.0,4.0,30.08133102,30.08133102,30.08133102,0.0,-4.965829,0.0,3.0,4.456612991,726.1234,731.089229
0x515fad9044494cd323b211c2f1eec80c1098f4f2,49.45,4.0,1.0,0.0,0.0,0.0,0.0,-2.314018,0.0,2.0,2.3134,0.0,2.314018
0x515a82d709747b49bb95bf4a981d2d6a94a67fff,63.25,8.0,3.0,0.0,0.0,0.0,0.0,-4.804699,0.0,5.0,5.020295,0.0,4.804699
0x5115dad03662dd8a60ba91bee2bfb83c5c5163eb,48.3,8.0,1.0,0.0,0.0,0.0,0.0,-1.161765,0.0,4.0,1.2156251949999999,0.0,1.161765
0x51262fe9f166a80aae0207c230a6639a256d556f,742.9,6.0,1.0,1061.810026,1061.809008,1061.811045,0.755103992,297.60529,0.0,1.0,96.511232,394.124906,96.519616
0x5175d113eac843da5bff4a577c64789328aebb4f,131.1,57.0,64.0,0.0,0.0,0.0,0.0,-698.819197,0.0,38.0,411.974483,0.0,698.819197
0x50ed348f85de0772a61ff63bbe33df8db30de1b2,71.3,10.0,6.0,0.0,0.0,0.0,0.0,-75.07568339,0.0,5.0,68.55367312,0.0,75.07568339
